student_id,age,gender,study_hours,class_attendance,internet_access,sleep_hours,sleep_quality,study_method,facility_rating,exam_difficulty
19515,17,2,4.8,97.6,2,8.5,3,3,3,3
14436,22,2,7.77,53.7,2,4.8,3,0,3,3
5826,21,2,1.47,78.5,2,5.7,3,2,3,3
10534,19,2,6.36,82.0,2,9.8,3,4,3,3
10825,22,2,2.68,59.5,2,7.2,3,4,3,3
7829,21,2,4.54,45.6,2,6.8,3,3,3,3
18767,20,2,3.58,57.9,2,7.3,3,1,3,3
9989,22,2,1.52,66.8,2,8.9,3,2,3,3
19835,19,2,1.15,41.4,2,5.0,3,3,3,3
17342,17,2,5.69,86.8,2,5.8,3,4,3,3
4618,21,2,3.51,92.8,2,4.2,3,3,3,3
9277,18,2,4.0,56.6,2,7.0,3,2,3,3
909,19,2,3.31,75.9,2,4.5,3,4,3,3
8840,21,2,7.1,41.6,2,6.5,3,2,3,3
13589,18,2,4.88,80.7,2,6.2,3,1,3,3
2294,22,2,1.78,72.5,2,8.7,3,2,3,3
8194,21,2,7.2,95.5,2,8.3,3,3,3,3
1842,17,2,0.7,67.0,2,7.0,3,2,3,3
6893,17,2,3.13,47.6,2,7.3,3,2,3,3
7274,23,2,6.43,72.8,2,6.3,3,3,3,3
5652,22,2,0.28,97.5,2,7.6,3,4,3,3
3389,19,2,5.08,41.8,2,6.5,3,4,3,3
8747,17,2,2.55,89.9,2,9.5,3,1,3,3
6675,21,2,3.63,87.5,2,5.4,3,1,3,3
17739,20,2,4.34,93.7,2,7.7,3,0,3,3
12258,21,2,2.14,80.0,2,8.9,3,4,3,3
4122,24,2,1.46,79.2,2,7.4,3,4,3,3
19678,23,2,4.2,40.6,2,6.0,3,0,3,3
1202,20,2,0.98,81.9,2,5.9,3,0,3,3
18277,23,2,2.64,80.0,2,4.3,3,0,3,3
8918,17,2,3.57,41.5,2,6.1,3,0,3,3
112,23,2,7.7,44.8,2,8.3,3,2,3,3
18220,20,2,2.35,80.4,2,8.6,3,1,3,3
7230,21,2,6.59,61.6,2,4.6,3,0,3,3
1702,18,2,4.63,76.9,2,7.5,3,0,3,3
5880,17,2,5.98,67.1,2,7.7,3,3,3,3
12727,20,2,7.91,98.7,2,7.8,3,4,3,3
12429,24,2,2.62,83.8,2,8.1,3,4,3,3
17796,19,2,7.54,40.6,2,4.3,3,4,3,3
10394,20,2,3.3,77.5,2,8.6,3,0,3,3
9768,19,2,3.84,49.5,2,9.2,3,3,3,3
979,19,2,4.0,99.4,2,9.2,3,4,3,3
16160,24,2,7.0,40.6,2,4.4,3,0,3,3
14291,21,2,0.43,79.3,2,8.7,3,1,3,3
16635,17,2,1.38,65.9,2,8.4,3,4,3,3
14679,22,2,3.59,82.0,2,9.9,3,2,3,3
7731,21,2,7.03,45.0,2,9.8,3,2,3,3
7571,22,2,1.2,55.5,2,5.7,3,2,3,3
6195,19,2,2.28,42.9,2,6.8,3,1,3,3
15926,22,2,4.93,50.8,2,9.2,3,4,3,3
6551,21,2,3.3,58.2,2,5.6,3,0,3,3
18874,19,2,1.78,79.3,2,7.6,3,4,3,3
12274,24,2,0.2,82.0,2,6.6,3,1,3,3
9721,23,2,4.68,44.7,2,4.9,3,3,3,3
4961,20,2,2.7,41.2,2,9.0,3,2,3,3
19720,21,2,5.19,40.8,2,7.1,3,2,3,3
6843,20,2,0.62,97.5,2,7.4,3,1,3,3
12005,21,2,5.72,43.5,2,7.4,3,4,3,3
19418,23,2,4.02,73.0,2,7.8,3,2,3,3
8497,24,2,4.39,89.3,2,8.7,3,2,3,3
4365,21,2,3.86,75.6,2,9.0,3,2,3,3
1409,17,2,6.38,68.9,2,7.2,3,4,3,3
7137,21,2,5.28,55.9,2,9.9,3,2,3,3
14226,22,2,5.11,66.6,2,8.4,3,1,3,3
8566,21,2,5.04,57.1,2,7.8,3,0,3,3
10035,23,2,5.23,57.5,2,9.5,3,2,3,3
13848,21,2,5.7,98.5,2,8.1,3,4,3,3
15668,22,2,2.89,80.9,2,8.1,3,2,3,3
13828,22,2,6.67,85.5,2,7.1,3,0,3,3
12205,21,2,6.42,91.6,2,5.5,3,1,3,3
8310,21,2,3.49,42.8,2,5.6,3,0,3,3
11803,21,2,0.36,54.4,2,4.6,3,0,3,3
3387,23,2,2.53,40.6,2,8.7,3,2,3,3
7113,24,2,3.07,67.0,2,6.7,3,0,3,3
7700,19,2,0.08,78.6,2,9.7,3,3,3,3
16419,19,2,7.89,91.3,2,5.4,3,4,3,3
9249,21,2,7.69,81.2,2,4.4,3,0,3,3
13825,21,2,1.08,86.8,2,8.2,3,4,3,3
18895,22,2,0.15,49.3,2,4.8,3,3,3,3
10275,18,2,0.82,85.4,2,5.8,3,1,3,3
4642,17,2,6.75,93.4,2,7.7,3,3,3,3
11980,20,2,2.57,53.6,2,6.8,3,1,3,3
13242,23,2,2.59,70.8,2,7.1,3,3,3,3
2417,21,2,2.24,87.9,2,9.3,3,4,3,3
9190,18,2,3.66,93.0,2,7.8,3,4,3,3
13210,22,2,4.26,58.0,2,8.3,3,3,3,3
1615,17,2,2.18,81.5,2,8.4,3,1,3,3
19080,17,2,2.52,42.6,2,6.1,3,3,3,3
11216,21,2,4.26,65.7,2,4.9,3,2,3,3
12277,23,2,4.38,95.3,2,5.5,3,4,3,3
13162,23,2,1.9,46.1,2,6.9,3,1,3,3
14148,21,2,0.32,63.4,2,6.9,3,4,3,3
7336,18,2,0.93,52.4,2,7.6,3,1,3,3
8619,17,2,0.08,69.8,2,4.6,3,2,3,3
18157,22,2,6.33,61.4,2,9.7,3,3,3,3
16054,20,2,5.1,77.4,2,6.2,3,2,3,3
1973,22,2,5.5,76.7,2,7.6,3,4,3,3
16302,21,2,4.86,79.1,2,7.2,3,2,3,3
2367,19,2,6.63,48.2,2,5.7,3,1,3,3
11075,18,2,6.08,70.7,2,9.6,3,3,3,3
16675,19,2,6.36,66.4,2,5.9,3,2,3,3
15653,24,2,3.52,99.2,2,8.1,3,2,3,3
10548,23,2,1.26,60.5,2,8.5,3,2,3,3
16460,22,2,0.32,75.4,2,4.5,3,0,3,3
11195,17,2,5.45,84.1,2,8.3,3,0,3,3
4787,21,2,5.11,68.1,2,7.9,3,4,3,3
3997,17,2,5.6,91.4,2,4.9,3,2,3,3
8065,23,2,5.42,59.4,2,7.5,3,0,3,3
7075,22,2,5.07,46.2,2,9.9,3,2,3,3
16887,20,2,2.66,70.5,2,5.1,3,4,3,3
7541,22,2,4.1,62.6,2,8.1,3,2,3,3
4914,21,2,6.31,54.4,2,9.4,3,0,3,3
3680,22,2,4.75,85.0,2,4.9,3,2,3,3
17469,24,2,1.42,42.2,2,6.9,3,2,3,3
14655,20,2,1.59,70.0,2,7.2,3,0,3,3
11533,24,2,0.4,95.9,2,8.0,3,3,3,3
8351,18,2,5.1,60.9,2,4.4,3,3,3,3
14411,24,2,3.49,78.9,2,8.6,3,2,3,3
18477,17,2,5.3,81.1,2,6.1,3,2,3,3
16143,18,2,1.41,47.3,2,5.9,3,2,3,3
14156,24,2,1.55,92.3,2,8.8,3,0,3,3
4107,17,2,0.08,94.5,2,9.0,3,1,3,3
15147,18,2,5.39,75.6,2,6.9,3,1,3,3
8837,19,2,2.63,98.2,2,6.5,3,4,3,3
14626,20,2,3.41,63.4,2,9.8,3,3,3,3
217,17,2,3.97,86.7,2,4.9,3,4,3,3
17264,21,2,3.76,98.0,2,7.5,3,4,3,3
4971,23,2,7.74,64.3,2,8.5,3,3,3,3
19470,17,2,7.57,71.5,2,9.9,3,3,3,3
5532,24,2,4.02,81.2,2,8.4,3,4,3,3
5512,23,2,0.27,66.1,2,9.9,3,3,3,3
1671,23,2,5.76,42.1,2,4.6,3,3,3,3
15649,21,2,0.77,88.9,2,6.7,3,4,3,3
6102,24,2,3.19,43.8,2,6.0,3,3,3,3
6396,17,2,4.18,53.1,2,4.1,3,0,3,3
4708,21,2,2.84,61.4,2,7.2,3,3,3,3
8730,22,2,0.39,92.8,2,4.3,3,0,3,3
5609,21,2,0.25,80.3,2,8.8,3,0,3,3
3361,24,2,2.22,81.8,2,6.7,3,0,3,3
16043,21,2,6.41,57.2,2,5.8,3,3,3,3
14992,22,2,0.93,41.7,2,7.7,3,1,3,3
8094,18,2,1.85,82.6,2,7.7,3,1,3,3
14017,19,2,1.68,88.5,2,4.5,3,0,3,3
17113,19,2,2.95,48.8,2,4.5,3,3,3,3
4879,22,2,3.29,95.1,2,7.2,3,1,3,3
3805,17,2,1.43,42.0,2,5.2,3,3,3,3
14729,20,2,7.02,54.8,2,4.2,3,2,3,3
15745,24,2,4.4,52.4,2,8.9,3,0,3,3
6487,23,2,1.88,62.7,2,9.4,3,0,3,3
19454,18,2,5.01,59.7,2,4.9,3,0,3,3
6294,22,2,3.42,55.9,2,5.8,3,0,3,3
12340,22,2,6.36,56.3,2,8.3,3,3,3,3
7664,21,2,5.81,82.2,2,7.9,3,1,3,3
19583,23,2,5.85,91.9,2,8.3,3,4,3,3
7305,24,2,4.2,94.5,2,8.0,3,3,3,3
5077,19,2,1.98,69.5,2,9.1,3,2,3,3
8254,21,2,0.67,84.9,2,6.5,3,1,3,3
14841,18,2,2.32,59.6,2,8.0,3,4,3,3
4697,17,2,5.92,94.9,2,5.0,3,4,3,3
7577,24,2,6.53,71.3,2,6.4,3,2,3,3
8117,17,2,7.2,75.3,2,9.4,3,3,3,3
2298,20,2,2.08,56.4,2,6.0,3,3,3,3
1643,20,2,6.92,42.4,2,8.5,3,3,3,3
9607,19,2,3.08,46.4,2,7.5,3,1,3,3
7547,22,2,6.9,95.9,2,6.4,3,1,3,3
10206,17,2,2.54,60.6,2,6.7,3,0,3,3
10622,20,2,5.63,64.3,2,7.4,3,4,3,3
764,24,2,0.26,71.7,2,6.5,3,0,3,3
15800,19,2,3.79,70.4,2,4.1,3,0,3,3
11276,22,2,3.17,54.0,2,8.5,3,0,3,3
9300,20,2,1.98,75.1,2,4.5,3,4,3,3
14243,22,2,7.0,72.4,2,7.1,3,3,3,3
8396,24,2,5.58,83.0,2,9.2,3,3,3,3
645,23,2,0.08,45.9,2,8.5,3,4,3,3
10936,18,2,7.86,65.7,2,7.7,3,3,3,3
12308,19,2,6.8,85.7,2,7.3,3,0,3,3
3298,24,2,1.87,77.7,2,5.7,3,1,3,3
12219,24,2,4.32,87.8,2,5.9,3,4,3,3
18931,18,2,4.15,72.8,2,9.9,3,3,3,3
2341,20,2,4.09,73.2,2,9.4,3,0,3,3
17453,23,2,5.36,82.5,2,5.3,3,4,3,3
7431,24,2,7.24,65.7,2,6.9,3,4,3,3
2914,18,2,7.91,85.7,2,5.8,3,2,3,3
3352,24,2,6.52,72.8,2,8.1,3,1,3,3
2391,20,2,3.01,64.5,2,4.6,3,1,3,3
7005,20,2,0.5,59.4,2,9.9,3,4,3,3
12448,18,2,6.7,41.4,2,8.8,3,1,3,3
18002,23,2,4.6,42.1,2,8.4,3,1,3,3
7208,18,2,4.24,79.3,2,8.5,3,2,3,3
8758,24,2,7.74,74.8,2,8.3,3,2,3,3
2478,18,2,2.64,81.5,2,7.1,3,4,3,3
9415,21,2,6.42,73.5,2,7.5,3,2,3,3
11968,19,2,3.85,82.2,2,9.2,3,2,3,3
17200,20,2,0.4,65.6,2,4.7,3,0,3,3
4559,23,2,2.46,70.1,2,4.3,3,0,3,3
14246,24,2,0.2,85.8,2,5.7,3,2,3,3
7905,22,2,1.82,78.7,2,7.8,3,1,3,3
15850,23,2,2.62,62.6,2,5.3,3,2,3,3
9274,19,2,0.66,57.2,2,5.8,3,3,3,3
8816,20,2,6.74,61.7,2,5.7,3,2,3,3
7040,23,2,6.96,66.8,2,9.9,3,0,3,3
9850,20,2,2.02,92.4,2,7.5,3,0,3,3
6022,19,2,4.97,56.7,2,8.7,3,1,3,3
1127,23,2,1.91,85.0,2,8.3,3,4,3,3
15019,17,2,3.81,55.6,2,6.7,3,4,3,3
7309,23,2,4.99,72.7,2,6.3,3,0,3,3
19628,17,2,4.73,60.9,2,7.0,3,0,3,3
6635,23,2,0.76,44.5,2,7.7,3,4,3,3
15794,21,2,6.98,66.5,2,6.7,3,3,3,3
13220,17,2,6.71,61.0,2,6.8,3,3,3,3
17912,19,2,1.71,55.2,2,7.5,3,1,3,3
1670,22,2,7.08,87.2,2,8.4,3,2,3,3
16854,23,2,3.71,53.9,2,8.6,3,1,3,3
8345,19,2,7.9,71.3,2,8.8,3,1,3,3
8177,18,2,5.88,44.1,2,9.9,3,4,3,3
11586,18,2,5.7,97.0,2,8.8,3,0,3,3
17332,22,2,6.93,99.0,2,9.0,3,1,3,3
11611,19,2,3.24,53.4,2,6.6,3,4,3,3
3899,19,2,0.69,82.6,2,4.3,3,0,3,3
6745,23,2,3.29,48.0,2,6.0,3,1,3,3
7920,20,2,1.33,78.6,2,9.9,3,1,3,3
6157,17,2,0.84,59.3,2,5.1,3,3,3,3
3313,24,2,6.61,56.1,2,9.4,3,3,3,3
480,17,2,5.74,87.1,2,9.2,3,2,3,3
1597,22,2,4.63,69.2,2,9.1,3,3,3,3
14814,24,2,1.61,92.6,2,9.9,3,2,3,3
8916,21,2,4.57,74.9,2,8.6,3,3,3,3
17663,22,2,6.07,45.7,2,5.1,3,2,3,3
5716,20,2,0.74,68.7,2,6.7,3,2,3,3
1787,18,2,5.37,98.3,2,6.2,3,0,3,3
8255,23,2,7.26,55.9,2,5.4,3,0,3,3
19794,22,2,4.15,46.9,2,8.3,3,2,3,3
15355,21,2,7.37,54.6,2,5.5,3,3,3,3
19077,18,2,3.85,96.5,2,6.4,3,1,3,3
13731,19,2,0.52,77.4,2,6.1,3,0,3,3
8041,24,2,7.03,65.2,2,6.7,3,3,3,3
12948,21,2,3.98,69.2,2,6.5,3,3,3,3
884,18,2,1.72,49.2,2,8.3,3,0,3,3
544,18,2,4.4,75.1,2,9.2,3,4,3,3
11457,20,2,7.58,74.0,2,6.8,3,0,3,3
4920,21,2,0.55,63.1,2,6.8,3,0,3,3
18798,23,2,5.28,50.4,2,9.9,3,1,3,3
1978,19,2,7.87,96.8,2,9.1,3,1,3,3
13637,17,2,5.77,90.2,2,5.3,3,2,3,3
4458,17,2,0.83,55.7,2,8.1,3,3,3,3
18864,18,2,6.05,62.9,2,7.7,3,0,3,3
2161,23,2,7.17,66.0,2,6.4,3,0,3,3
7821,18,2,7.31,50.5,2,8.3,3,1,3,3
16314,23,2,4.5,91.8,2,7.1,3,3,3,3
14931,19,2,2.3,63.5,2,7.0,3,1,3,3
18586,22,2,1.49,95.9,2,6.3,3,3,3,3
5435,21,2,4.79,47.8,2,9.7,3,4,3,3
17668,21,2,4.11,69.3,2,8.6,3,3,3,3
18999,20,2,2.13,99.4,2,7.3,3,0,3,3
17172,19,2,2.29,66.1,2,6.0,3,4,3,3
511,24,2,4.31,71.5,2,6.0,3,4,3,3
13198,17,2,5.13,45.5,2,7.7,3,0,3,3
8195,18,2,4.19,52.7,2,7.5,3,0,3,3
840,24,2,7.87,74.9,2,4.6,3,4,3,3
15323,18,2,3.83,92.1,2,5.2,3,1,3,3
19710,17,2,3.04,80.5,2,7.0,3,2,3,3
12526,17,2,7.34,83.8,2,7.0,3,4,3,3
4840,24,2,7.75,68.2,2,6.9,3,4,3,3
4890,20,2,5.35,49.9,2,6.6,3,2,3,3
17229,21,2,3.98,45.6,2,8.5,3,1,3,3
763,24,2,1.81,68.0,2,4.8,3,2,3,3
11013,17,2,6.59,58.7,2,6.8,3,3,3,3
16287,22,2,0.93,47.9,2,6.5,3,2,3,3
4841,23,2,0.43,71.4,2,4.1,3,4,3,3
8359,22,2,0.54,86.2,2,6.3,3,0,3,3
7077,23,2,7.33,87.9,2,9.8,3,1,3,3
1143,24,2,1.36,71.1,2,9.3,3,4,3,3
6190,20,2,4.94,71.1,2,4.6,3,0,3,3
14861,24,2,5.96,97.3,2,4.3,3,3,3,3
9501,24,2,5.61,99.0,2,6.6,3,3,3,3
5462,17,2,1.09,85.0,2,8.4,3,3,3,3
16988,24,2,5.19,86.0,2,7.6,3,4,3,3
5157,24,2,3.97,67.8,2,6.2,3,0,3,3
1802,20,2,5.21,55.1,2,4.9,3,3,3,3
4757,21,2,2.54,82.4,2,8.8,3,3,3,3
15414,18,2,5.83,61.2,2,7.6,3,3,3,3
8910,21,2,3.62,79.3,2,9.3,3,3,3,3
10529,23,2,7.91,87.9,2,4.4,3,2,3,3
531,21,2,7.86,50.4,2,8.2,3,3,3,3
1920,21,2,6.68,85.1,2,8.3,3,2,3,3
16250,24,2,5.25,54.3,2,4.1,3,2,3,3
18056,23,2,4.67,47.4,2,9.1,3,0,3,3
14177,17,2,3.93,95.8,2,6.9,3,2,3,3
10476,17,2,2.12,87.5,2,9.8,3,1,3,3
1950,19,2,7.63,94.7,2,6.7,3,3,3,3
19057,21,2,3.82,74.4,2,8.9,3,3,3,3
12170,17,2,2.29,98.9,2,8.9,3,0,3,3
10961,23,2,1.56,86.1,2,8.7,3,0,3,3
17662,17,2,0.93,71.5,2,8.8,3,3,3,3
13734,21,2,1.04,70.6,2,5.9,3,3,3,3
12628,18,2,0.42,55.4,2,5.1,3,0,3,3
19730,17,2,6.5,60.1,2,9.5,3,0,3,3
18353,17,2,6.25,81.3,2,8.6,3,4,3,3
6342,24,2,5.7,56.2,2,4.7,3,1,3,3
9930,18,2,6.08,75.8,2,6.0,3,0,3,3
12305,18,2,2.92,59.5,2,8.6,3,2,3,3
10164,21,2,4.89,81.0,2,5.1,3,1,3,3
7895,22,2,5.6,68.4,2,5.8,3,1,3,3
1904,18,2,3.85,48.9,2,4.4,3,0,3,3
11920,19,2,6.33,75.9,2,7.9,3,0,3,3
6680,21,2,2.8,95.6,2,8.6,3,2,3,3
15571,23,2,3.43,77.6,2,6.0,3,2,3,3
11260,19,2,3.73,49.8,2,7.8,3,3,3,3
1184,20,2,7.36,95.2,2,9.5,3,3,3,3
3061,18,2,1.06,43.9,2,6.4,3,3,3,3
3860,20,2,3.81,55.9,2,4.7,3,3,3,3
15908,17,2,3.31,78.4,2,9.0,3,4,3,3
9125,17,2,6.94,83.8,2,5.2,3,4,3,3
289,21,2,1.6,54.0,2,7.3,3,0,3,3
583,17,2,2.09,70.4,2,8.4,3,2,3,3
4688,19,2,2.03,65.9,2,5.4,3,4,3,3
3271,18,2,7.91,55.5,2,9.5,3,0,3,3
7036,18,2,0.08,64.7,2,8.0,3,2,3,3
8945,17,2,0.89,61.8,2,5.9,3,4,3,3
3880,17,2,4.77,52.3,2,8.9,3,1,3,3
9483,17,2,6.25,81.9,2,7.4,3,3,3,3
2181,22,2,2.73,63.0,2,6.6,3,1,3,3
10416,24,2,3.96,54.2,2,4.1,3,1,3,3
7624,18,2,3.49,42.0,2,9.9,3,1,3,3
9579,18,2,4.0,78.2,2,6.8,3,2,3,3
17449,22,2,6.49,98.9,2,9.5,3,3,3,3
11880,23,2,6.59,48.6,2,8.1,3,4,3,3
11579,24,2,1.17,68.4,2,4.6,3,0,3,3
10983,24,2,7.51,45.4,2,4.8,3,2,3,3
9562,19,2,1.82,74.8,2,9.6,3,0,3,3
8938,24,2,2.64,97.3,2,6.5,3,3,3,3
19605,18,2,4.67,71.0,2,9.8,3,1,3,3
6202,24,2,0.71,76.4,2,5.7,3,0,3,3
18456,23,2,2.37,78.0,2,9.0,3,1,3,3
11881,18,2,7.89,77.7,2,7.1,3,2,3,3
7636,19,2,3.19,85.4,2,7.5,3,3,3,3
17438,21,2,0.14,93.4,2,9.5,3,3,3,3
9130,18,2,0.54,98.7,2,9.4,3,2,3,3
11091,21,2,6.24,42.4,2,9.8,3,2,3,3
18697,24,2,1.81,80.9,2,6.0,3,4,3,3
186,20,2,2.63,49.8,2,7.5,3,1,3,3
9988,19,2,1.61,84.2,2,5.4,3,2,3,3
18468,24,2,7.65,75.0,2,8.3,3,1,3,3
4063,22,2,7.53,93.3,2,9.0,3,0,3,3
14614,17,2,0.2,55.7,2,7.5,3,2,3,3
1416,23,2,0.08,92.0,2,5.3,3,1,3,3
19063,17,2,4.39,78.5,2,4.7,3,3,3,3
8650,18,2,7.6,52.9,2,8.7,3,3,3,3
9280,18,2,6.37,88.0,2,5.5,3,3,3,3
11213,17,2,6.59,45.5,2,8.6,3,3,3,3
15695,24,2,1.06,99.3,2,8.6,3,0,3,3
8899,22,2,0.83,93.7,2,7.7,3,2,3,3
16209,18,2,2.72,58.3,2,5.8,3,0,3,3
19833,20,2,3.64,99.4,2,7.4,3,1,3,3
13796,17,2,4.06,77.4,2,9.6,3,2,3,3
13716,19,2,6.55,76.5,2,4.5,3,1,3,3
18613,21,2,5.8,79.3,2,7.8,3,4,3,3
9383,22,2,4.09,91.9,2,5.3,3,1,3,3
6631,20,2,7.56,79.0,2,5.2,3,4,3,3
7381,22,2,6.39,88.9,2,6.4,3,2,3,3
12249,24,2,5.61,99.0,2,8.4,3,0,3,3
9961,17,2,5.91,41.5,2,5.9,3,4,3,3
2953,24,2,5.21,47.6,2,5.5,3,2,3,3
18790,22,2,2.76,80.7,2,4.3,3,3,3,3
11314,24,2,7.65,90.0,2,5.7,3,2,3,3
6806,21,2,1.01,98.3,2,7.4,3,0,3,3
8879,19,2,3.51,72.3,2,6.2,3,4,3,3
2206,23,2,1.85,99.4,2,6.5,3,3,3,3
17109,18,2,1.99,47.4,2,6.5,3,2,3,3
11662,22,2,2.12,52.1,2,5.3,3,2,3,3
19783,23,2,1.65,42.8,2,8.3,3,3,3,3
2457,23,2,3.8,69.4,2,8.5,3,0,3,3
6097,22,2,2.02,91.0,2,9.7,3,1,3,3
19166,18,2,0.98,76.4,2,8.8,3,1,3,3
17195,23,2,1.16,64.4,2,4.6,3,3,3,3
7476,22,2,2.12,97.5,2,4.6,3,1,3,3
2553,18,2,2.81,56.8,2,4.6,3,2,3,3
6976,22,2,3.81,68.2,2,7.9,3,4,3,3
1666,20,2,2.73,51.8,2,4.7,3,4,3,3
3838,21,2,1.29,69.3,2,6.4,3,3,3,3
17858,20,2,1.64,52.0,2,6.4,3,0,3,3
2583,19,2,7.61,51.7,2,7.8,3,3,3,3
803,21,2,0.89,76.6,2,8.3,3,4,3,3
10477,22,2,5.4,73.1,2,5.5,3,2,3,3
12073,20,2,7.49,97.9,2,9.6,3,0,3,3
11864,18,2,2.47,67.2,2,8.2,3,4,3,3
7964,20,2,3.11,91.6,2,5.1,3,1,3,3
1812,22,2,5.95,95.7,2,7.2,3,1,3,3
19283,18,2,1.0,79.3,2,5.6,3,4,3,3
3528,17,2,4.74,80.5,2,4.4,3,0,3,3
4296,24,2,1.35,60.7,2,6.5,3,0,3,3
603,22,2,6.64,90.2,2,8.6,3,3,3,3
13532,22,2,7.75,67.7,2,8.4,3,0,3,3
12191,22,2,2.98,55.3,2,7.3,3,3,3,3
10057,22,2,4.77,96.7,2,9.6,3,2,3,3
5041,19,2,3.55,68.8,2,9.4,3,4,3,3
10688,21,2,2.31,45.8,2,4.7,3,3,3,3
3276,24,2,5.65,81.3,2,8.1,3,4,3,3
1761,20,2,5.52,44.1,2,4.8,3,0,3,3
19010,21,2,6.92,92.8,2,9.9,3,1,3,3
10601,22,2,5.81,92.2,2,7.6,3,0,3,3
10846,23,2,0.16,72.9,2,5.2,3,3,3,3
10869,19,2,3.6,40.6,2,6.3,3,2,3,3
11154,24,2,3.44,64.6,2,9.2,3,1,3,3
16340,20,2,5.14,66.3,2,8.9,3,0,3,3
10169,23,2,7.72,72.2,2,4.8,3,0,3,3
12599,20,2,6.98,75.3,2,5.2,3,4,3,3
44,19,2,1.89,52.0,2,7.6,3,4,3,3
8808,19,2,7.76,41.4,2,4.7,3,1,3,3
4970,23,2,1.57,97.7,2,4.1,3,0,3,3
19632,18,2,4.56,95.7,2,8.7,3,2,3,3
14551,18,2,0.77,48.7,2,8.4,3,3,3,3
10108,17,2,6.83,98.9,2,7.4,3,4,3,3
14859,24,2,0.81,87.4,2,7.5,3,4,3,3
14867,22,2,5.55,44.0,2,7.2,3,3,3,3
875,22,2,5.61,81.6,2,5.8,3,1,3,3
6878,17,2,1.48,43.7,2,5.7,3,2,3,3
19819,23,2,5.88,94.8,2,4.6,3,4,3,3
1627,21,2,7.79,78.7,2,5.9,3,3,3,3
8799,23,2,1.88,50.9,2,7.6,3,3,3,3
9724,24,2,5.62,58.5,2,8.0,3,3,3,3
2281,23,2,3.94,92.6,2,4.9,3,0,3,3
14007,18,2,0.95,59.4,2,7.1,3,2,3,3
980,21,2,3.31,74.7,2,6.6,3,1,3,3
19344,24,2,7.54,63.1,2,8.1,3,0,3,3
3820,24,2,6.28,51.5,2,8.0,3,3,3,3
19514,22,2,2.18,75.2,2,9.4,3,1,3,3
17192,23,2,2.63,59.8,2,7.5,3,3,3,3
11400,17,2,7.68,89.0,2,9.3,3,4,3,3
1180,17,2,1.02,90.5,2,4.7,3,3,3,3
1019,17,2,4.99,98.8,2,7.1,3,3,3,3
2956,24,2,0.97,50.2,2,8.7,3,4,3,3
10211,18,2,2.42,71.0,2,5.9,3,3,3,3
18851,24,2,4.18,71.8,2,7.2,3,2,3,3
13511,23,2,4.15,83.3,2,8.2,3,0,3,3
2401,17,2,2.61,83.8,2,7.9,3,1,3,3
6946,21,2,4.13,88.8,2,7.6,3,3,3,3
4647,22,2,3.45,60.1,2,7.1,3,4,3,3
17099,22,2,1.06,96.1,2,7.0,3,1,3,3
14879,20,2,0.15,52.0,2,7.8,3,4,3,3
10831,19,2,7.81,48.1,2,9.0,3,4,3,3
5426,18,2,6.28,64.5,2,5.6,3,2,3,3
950,19,2,4.21,49.5,2,5.6,3,0,3,3
17164,19,2,0.7,93.9,2,7.6,3,1,3,3
11300,18,2,7.12,58.6,2,5.0,3,1,3,3
5675,20,2,7.19,45.1,2,6.0,3,4,3,3
10220,23,2,2.17,48.2,2,8.8,3,4,3,3
15726,18,2,2.41,61.3,2,6.5,3,3,3,3
5605,21,2,3.68,72.0,2,4.1,3,0,3,3
15541,20,2,2.57,61.4,2,9.2,3,4,3,3
322,17,2,6.9,78.1,2,9.5,3,0,3,3
12886,23,2,2.1,92.8,2,9.8,3,4,3,3
16728,19,2,1.46,43.8,2,5.1,3,2,3,3
8218,24,2,1.85,76.6,2,4.7,3,3,3,3
17613,23,2,0.62,61.6,2,4.4,3,0,3,3
16604,20,2,5.41,48.2,2,7.0,3,1,3,3
11156,22,2,1.01,71.1,2,5.6,3,3,3,3
7255,18,2,6.45,90.7,2,9.6,3,1,3,3
10685,21,2,4.87,51.8,2,8.4,3,0,3,3
4360,24,2,1.9,40.6,2,9.4,3,3,3,3
17537,17,2,6.26,84.4,2,7.0,3,1,3,3
949,24,2,7.24,69.1,2,7.2,3,1,3,3
9030,17,2,7.56,82.8,2,8.4,3,3,3,3
17593,20,2,7.51,85.1,2,7.2,3,0,3,3
14112,20,2,5.18,50.6,2,6.8,3,1,3,3
10735,20,2,4.99,48.6,2,5.7,3,4,3,3
5229,17,2,7.26,52.3,2,4.6,3,1,3,3
12066,17,2,6.81,84.9,2,5.4,3,2,3,3
8864,24,2,1.36,95.5,2,5.9,3,3,3,3
4228,21,2,0.16,84.3,2,8.8,3,3,3,3
10526,18,2,2.96,76.1,2,6.7,3,0,3,3
19702,19,2,0.49,44.7,2,9.1,3,0,3,3
10323,20,2,6.33,68.5,2,7.3,3,1,3,3
11842,20,2,5.44,47.9,2,5.0,3,3,3,3
16565,20,2,0.3,87.1,2,5.6,3,3,3,3
15786,17,2,6.09,95.9,2,9.6,3,3,3,3
6394,21,2,3.16,91.8,2,7.7,3,0,3,3
5121,23,2,3.24,44.2,2,6.1,3,3,3,3
17249,22,2,6.42,79.8,2,7.0,3,0,3,3
11063,20,2,5.74,68.9,2,6.0,3,4,3,3
5240,24,2,5.6,77.3,2,8.7,3,0,3,3
